BilledAmt,Date
300,8/27/2012
375,8/27/2012
2100,8/27/2012
675,8/27/2012
1200,8/27/2012
3375,8/27/2012
375,8/27/2012
1050,8/27/2012
150,8/27/2012
1050,8/27/2012
525,8/28/2012
900,8/28/2012
1200,8/28/2012
600,8/28/2012
900,8/28/2012
150,8/28/2012
600,8/28/2012
75,8/28/2012
225,8/28/2012
225,8/28/2012
450,8/28/2012
75,8/28/2012
225,8/28/2012
300,8/28/2012
300,8/28/2012
900,8/28/2012
150,8/28/2012
300,8/28/2012
450,8/28/2012
2250,8/28/2012
375,8/28/2012
300,8/28/2012
225,8/28/2012
600,8/28/2012
150,8/28/2012
300,8/28/2012
2700,8/28/2012
750,8/28/2012
450,8/28/2012
1800,8/28/2012
1575,8/28/2012
600,8/28/2012
375,8/28/2012
225,8/28/2012
750,8/28/2012
225,8/28/2012
75,8/28/2012
900,8/28/2012
525,8/28/2012
525,8/28/2012
900,8/28/2012
300,8/28/2012
1650,8/28/2012
525,8/28/2012
1200,8/28/2012
1650,8/28/2012
300,8/28/2012
1875,8/28/2012
375,8/28/2012
150,8/28/2012
450,8/28/2012
450,8/28/2012
300,8/28/2012
900,8/28/2012
150,8/28/2012
3600,8/29/2012
150,8/29/2012
75,8/29/2012
1800,8/29/2012
300,8/29/2012
1800,8/29/2012
900,8/29/2012
750,8/29/2012
750,8/29/2012
225,8/29/2012
300,8/29/2012
1125,8/29/2012
1800,8/29/2012
300,8/29/2012
225,8/29/2012
1575,8/29/2012
150,8/29/2012
675,8/29/2012
975,8/29/2012
300,8/29/2012
1050,8/29/2012
1050,8/29/2012
1800,8/29/2012
225,8/29/2012
900,8/29/2012
1950,8/29/2012
300,8/29/2012
525,8/29/2012
225,8/29/2012
1050,8/29/2012
1800,8/29/2012
525,8/29/2012
225,8/29/2012
150,8/29/2012
900,8/29/2012
3375,8/29/2012
1500,8/29/2012
450,8/29/2012
450,8/29/2012
1350,8/29/2012
675,8/29/2012
675,8/29/2012
300,8/29/2012
450,8/29/2012
450,8/29/2012
825,8/29/2012
300,8/29/2012
900,8/29/2012
1050,8/29/2012
300,8/29/2012
1125,8/29/2012
150,8/29/2012
1350,8/29/2012
225,8/29/2012
1575,8/29/2012
225,8/29/2012
675,8/29/2012
375,8/29/2012
150,8/29/2012
450,8/29/2012
450,8/29/2012
525,8/29/2012
1350,8/29/2012
150,8/29/2012
1875,8/29/2012
600,8/29/2012
900,8/29/2012
750,8/29/2012
2850,8/29/2012
600,8/29/2012
600,8/29/2012
150,8/30/2012
2250,8/30/2012
300,8/30/2012
450,8/30/2012
375,8/30/2012
3150,8/30/2012
1800,8/30/2012
1200,8/30/2012
5700,8/30/2012
1125,8/30/2012
2700,8/30/2012
675,8/30/2012
450,8/30/2012
600,8/30/2012
300,8/30/2012
375,8/30/2012
225,8/30/2012
675,8/30/2012
2250,8/30/2012
150,8/30/2012
225,8/30/2012
525,8/30/2012
675,8/30/2012
225,8/30/2012
300,8/30/2012
1050,8/30/2012
900,8/30/2012
1500,8/30/2012
300,8/30/2012
150,8/30/2012
225,8/30/2012
150,8/30/2012
675,8/30/2012
375,8/30/2012
1050,8/30/2012
225,8/30/2012
450,8/30/2012
675,8/30/2012
75,8/30/2012
450,8/30/2012
2100,8/30/2012
375,8/30/2012
300,8/30/2012
1125,8/30/2012
450,8/30/2012
450,8/30/2012
300,8/30/2012
300,8/30/2012
450,8/30/2012
900,8/30/2012
150,8/30/2012
825,8/30/2012
900,8/30/2012
1200,8/30/2012
525,8/30/2012
150,8/30/2012
300,8/30/2012
150,8/30/2012
150,8/30/2012
2625,8/30/2012
150,8/30/2012
1050,8/30/2012
225,8/30/2012
150,8/30/2012
225,8/30/2012
75,8/30/2012
675,8/30/2012
1200,8/30/2012
1200,8/30/2012
675,8/30/2012
300,8/30/2012
750,8/30/2012
900,8/31/2012
1500,8/31/2012
225,8/31/2012
600,8/31/2012
300,8/31/2012
1800,8/31/2012
525,8/31/2012
600,8/31/2012
450,8/31/2012
225,8/31/2012
525,8/31/2012
1650,8/31/2012
2400,8/31/2012
375,8/31/2012
450,8/31/2012
1350,8/31/2012
150,8/31/2012
75,8/31/2012
225,8/31/2012
1950,8/31/2012
450,8/31/2012
900,8/31/2012
150,8/31/2012
600,8/31/2012
300,8/31/2012
2025,8/31/2012
300,8/31/2012
300,8/31/2012
375,8/31/2012
900,8/31/2012
4050,8/31/2012
450,8/31/2012
2250,8/31/2012
1350,8/31/2012
450,8/31/2012
2625,8/31/2012
675,8/31/2012
300,8/31/2012
450,8/31/2012
450,8/31/2012
150,8/31/2012
225,8/31/2012
675,8/31/2012
225,8/31/2012
675,8/31/2012
300,8/31/2012
900,8/31/2012
1200,8/31/2012
1050,8/31/2012
1650,8/31/2012
450,8/31/2012
1500,8/31/2012
1200,8/31/2012
525,8/31/2012
750,8/31/2012
1575,8/31/2012
75,8/31/2012
75,8/31/2012
750,8/31/2012
150,9/1/2012
825,9/1/2012
225,9/1/2012
75,9/1/2012
225,9/1/2012
2100,9/1/2012
900,9/1/2012
150,9/1/2012
450,9/1/2012
900,9/1/2012
450,9/1/2012
675,9/1/2012
450,9/1/2012
750,9/1/2012
450,9/1/2012
2025,9/1/2012
450,9/1/2012
600,9/1/2012
150,9/1/2012
750,9/1/2012
975,9/1/2012
225,9/1/2012
450,9/1/2012
225,9/1/2012
75,9/1/2012
75,9/1/2012
450,9/1/2012
675,9/1/2012
150,9/1/2012
2625,9/1/2012
2400,9/1/2012
750,9/1/2012
225,9/1/2012
150,9/2/2012
300,9/2/2012
300,9/2/2012
525,9/2/2012
75,9/2/2012
300,9/2/2012
300,9/2/2012
1200,9/2/2012
2100,9/2/2012
75,9/2/2012
300,9/2/2012
675,9/2/2012
900,9/2/2012
600,9/2/2012
450,9/2/2012
675,9/2/2012
150,9/2/2012
225,9/2/2012
225,9/2/2012
675,9/2/2012
1500,9/2/2012
825,9/2/2012
75,9/2/2012
750,9/2/2012
1125,9/2/2012
675,9/2/2012
150,9/2/2012
225,9/2/2012
225,9/2/2012
900,9/2/2012
675,9/2/2012
225,9/2/2012
675,9/2/2012
375,9/2/2012
150,9/2/2012
3150,9/2/2012
750,9/2/2012
375,9/3/2012
525,9/3/2012
600,9/3/2012
900,9/3/2012
450,9/3/2012
2100,9/3/2012
525,9/3/2012
75,9/3/2012
375,9/3/2012
900,9/3/2012
2100,9/3/2012
2400,9/3/2012
675,9/3/2012
450,9/3/2012
75,9/3/2012
1050,9/3/2012
900,9/3/2012
300,9/3/2012
375,9/3/2012
975,9/3/2012
600,9/3/2012
300,9/3/2012
2250,9/3/2012
675,9/3/2012
225,9/3/2012
1800,9/3/2012
750,9/3/2012
450,9/3/2012
600,9/3/2012
1050,9/3/2012
450,9/3/2012
225,9/3/2012
450,9/3/2012
225,9/3/2012
450,9/3/2012
900,9/3/2012
1200,9/3/2012
225,9/3/2012
1125,9/3/2012
75,9/3/2012
525,9/3/2012
450,9/3/2012
450,9/3/2012
1500,9/3/2012
750,9/3/2012
1050,9/3/2012
600,9/3/2012
75,9/3/2012
2250,9/3/2012
1200,9/3/2012
225,9/3/2012
225,9/3/2012
75,9/3/2012
75,9/3/2012
1350,9/3/2012
450,9/3/2012
150,9/3/2012
900,9/3/2012
450,9/3/2012
600,9/3/2012
225,9/4/2012
1050,9/4/2012
1500,9/4/2012
75,9/4/2012
600,9/4/2012
1800,9/4/2012
300,9/4/2012
1500,9/4/2012
300,9/4/2012
4500,9/4/2012
900,9/4/2012
1350,9/4/2012
675,9/4/2012
1350,9/4/2012
225,9/4/2012
225,9/4/2012
600,9/4/2012
900,9/4/2012
225,9/4/2012
225,9/4/2012
150,9/4/2012
225,9/4/2012
3150,9/4/2012
300,9/4/2012
1500,9/4/2012
1050,9/4/2012
225,9/4/2012
450,9/4/2012
1050,9/4/2012
1350,9/4/2012
375,9/4/2012
450,9/4/2012
225,9/4/2012
1050,9/4/2012
525,9/4/2012
1050,9/4/2012
1050,9/4/2012
600,9/4/2012
600,9/4/2012
150,9/4/2012
675,9/4/2012
375,9/4/2012
900,9/4/2012
975,9/4/2012
900,9/4/2012
900,9/4/2012
75,9/4/2012
600,9/4/2012
600,9/4/2012
150,9/4/2012
525,9/4/2012
2025,9/4/2012
750,9/4/2012
900,9/4/2012
450,9/4/2012
1050,9/4/2012
225,9/5/2012
3900,9/5/2012
225,9/5/2012
225,9/5/2012
300,9/5/2012
750,9/5/2012
600,9/5/2012
450,9/5/2012
225,9/5/2012
225,9/5/2012
300,9/5/2012
150,9/5/2012
1800,9/5/2012
600,9/5/2012
1800,9/5/2012
2700,9/5/2012
375,9/5/2012
1050,9/5/2012
900,9/5/2012
1350,9/5/2012
300,9/5/2012
450,9/5/2012
1200,9/5/2012
750,9/5/2012
900,9/5/2012
150,9/5/2012
600,9/5/2012
1500,9/5/2012
150,9/5/2012
600,9/5/2012
900,9/5/2012
525,9/5/2012
75,9/5/2012
450,9/5/2012
450,9/5/2012
225,9/5/2012
750,9/5/2012
675,9/5/2012
300,9/5/2012
300,9/5/2012
375,9/5/2012
300,9/5/2012
300,9/5/2012
225,9/5/2012
750,9/5/2012
900,9/5/2012
450,9/5/2012
600,9/5/2012
225,9/5/2012
450,9/5/2012
300,9/5/2012
75,9/5/2012
225,9/5/2012
1125,9/5/2012
150,9/5/2012
450,9/5/2012
750,9/5/2012
1350,9/5/2012
1800,9/5/2012
750,9/5/2012
450,9/5/2012
450,9/5/2012
225,9/5/2012
600,9/5/2012
450,9/5/2012
900,9/5/2012
75,9/6/2012
75,9/6/2012
3600,9/6/2012
300,9/6/2012
675,9/6/2012
225,9/6/2012
525,9/6/2012
150,9/6/2012
150,9/6/2012
300,9/6/2012
2700,9/6/2012
2700,9/6/2012
375,9/6/2012
2100,9/6/2012
2250,9/6/2012
600,9/6/2012
675,9/6/2012
600,9/6/2012
900,9/6/2012
300,9/6/2012
1125,9/6/2012
225,9/6/2012
225,9/6/2012
525,9/6/2012
600,9/6/2012
1200,9/6/2012
600,9/6/2012
150,9/6/2012
1050,9/6/2012
675,9/6/2012
1500,9/6/2012
4050,9/6/2012
300,9/6/2012
150,9/6/2012
150,9/6/2012
375,9/6/2012
3750,9/6/2012
2625,9/6/2012
450,9/6/2012
300,9/6/2012
225,9/6/2012
150,9/6/2012
1350,9/6/2012
525,9/6/2012
1350,9/6/2012
450,9/6/2012
525,9/6/2012
900,9/6/2012
900,9/6/2012
225,9/6/2012
1350,9/6/2012
450,9/6/2012
1950,9/6/2012
1050,9/6/2012
900,9/6/2012
1050,9/6/2012
1500,9/6/2012
450,9/6/2012
2625,9/6/2012
600,9/6/2012
1350,9/6/2012
300,9/6/2012
150,9/6/2012
300,9/6/2012
4500,9/6/2012
300,9/6/2012
1500,9/6/2012
1350,9/6/2012
225,9/6/2012
2700,9/7/2012
900,9/7/2012
300,9/7/2012
450,9/7/2012
1950,9/7/2012
1350,9/7/2012
75,9/7/2012
600,9/7/2012
525,9/7/2012
2100,9/7/2012
900,9/7/2012
4800,9/7/2012
375,9/7/2012
150,9/7/2012
450,9/7/2012
675,9/7/2012
900,9/7/2012
600,9/7/2012
300,9/7/2012
300,9/7/2012
4050,9/7/2012
150,9/7/2012
1125,9/7/2012
225,9/7/2012
825,9/7/2012
975,9/7/2012
300,9/7/2012
2025,9/7/2012
150,9/7/2012
900,9/7/2012
600,9/7/2012
375,9/7/2012
600,9/7/2012
900,9/7/2012
750,9/7/2012
75,9/7/2012
1050,9/7/2012
1200,9/7/2012
1125,9/7/2012
750,9/7/2012
150,9/7/2012
675,9/7/2012
75,9/7/2012
900,9/7/2012
675,9/7/2012
450,9/7/2012
1350,9/7/2012
450,9/7/2012
600,9/7/2012
450,9/7/2012
1875,9/7/2012
900,9/7/2012
600,9/7/2012
600,9/7/2012
450,9/7/2012
600,9/7/2012
525,9/8/2012
525,9/8/2012
525,9/8/2012
450,9/8/2012
900,9/8/2012
2100,9/8/2012
150,9/8/2012
375,9/8/2012
150,9/8/2012
1200,9/8/2012
600,9/8/2012
900,9/8/2012
75,9/8/2012
1650,9/8/2012
450,9/8/2012
2400,9/8/2012
375,9/8/2012
450,9/8/2012
600,9/8/2012
2025,9/8/2012
1350,9/8/2012
225,9/8/2012
3375,9/8/2012
450,9/8/2012
525,9/8/2012
900,9/8/2012
1125,9/8/2012
300,9/8/2012
1050,9/8/2012
1650,9/8/2012
450,9/8/2012
600,9/8/2012
150,9/8/2012
300,9/8/2012
1800,9/8/2012
1050,9/8/2012
825,9/8/2012
225,9/8/2012
450,9/8/2012
3900,9/9/2012
525,9/9/2012
1200,9/9/2012
525,9/9/2012
300,9/9/2012
750,9/9/2012
150,9/9/2012
675,9/9/2012
675,9/9/2012
375,9/9/2012
825,9/9/2012
150,9/9/2012
2625,9/9/2012
675,9/9/2012
450,9/9/2012
225,9/9/2012
525,9/9/2012
600,9/9/2012
75,9/9/2012
225,9/9/2012
1575,9/9/2012
900,9/9/2012
450,9/9/2012
75,9/9/2012
150,9/9/2012
1125,9/9/2012
225,9/9/2012
1875,9/9/2012
600,9/9/2012
375,9/10/2012
225,9/10/2012
2700,9/10/2012
3900,9/10/2012
450,9/10/2012
900,9/10/2012
600,9/10/2012
600,9/10/2012
225,9/10/2012
900,9/10/2012
900,9/10/2012
1050,9/10/2012
1350,9/10/2012
75,9/10/2012
675,9/10/2012
75,9/10/2012
150,9/10/2012
150,9/10/2012
750,9/10/2012
1650,9/10/2012
1350,9/10/2012
150,9/10/2012
1200,9/10/2012
225,9/10/2012
450,9/10/2012
300,9/10/2012
375,9/10/2012
750,9/10/2012
525,9/10/2012
225,9/10/2012
225,9/10/2012
750,9/10/2012
1350,9/10/2012
225,9/10/2012
450,9/10/2012
2625,9/10/2012
900,9/10/2012
975,9/10/2012
375,9/10/2012
225,9/10/2012
150,9/10/2012
1800,9/10/2012
600,9/10/2012
1200,9/10/2012
2400,9/10/2012
900,9/10/2012
900,9/10/2012
300,9/10/2012
75,9/10/2012
675,9/10/2012
1125,9/10/2012
600,9/10/2012
1200,9/10/2012
3150,9/10/2012
225,9/10/2012
450,9/10/2012
900,9/10/2012
225,9/11/2012
600,9/11/2012
375,9/11/2012
450,9/11/2012
1200,9/11/2012
75,9/11/2012
600,9/11/2012
3300,9/11/2012
600,9/11/2012
525,9/11/2012
900,9/11/2012
300,9/11/2012
225,9/11/2012
375,9/11/2012
225,9/11/2012
1200,9/11/2012
1350,9/11/2012
750,9/11/2012
450,9/11/2012
900,9/11/2012
1800,9/11/2012
1050,9/11/2012
375,9/11/2012
450,9/11/2012
1800,9/11/2012
225,9/11/2012
150,9/11/2012
225,9/11/2012
1050,9/11/2012
450,9/11/2012
2925,9/11/2012
375,9/11/2012
225,9/11/2012
225,9/11/2012
375,9/11/2012
1125,9/11/2012
2250,9/11/2012
1575,9/11/2012
1200,9/11/2012
300,9/11/2012
600,9/11/2012
75,9/11/2012
300,9/11/2012
1200,9/11/2012
450,9/11/2012
450,9/11/2012
900,9/11/2012
525,9/11/2012
3375,9/11/2012
675,9/11/2012
225,9/11/2012
1800,9/11/2012
1050,9/11/2012
300,9/11/2012
450,9/11/2012
75,9/11/2012
3150,9/11/2012
1350,9/11/2012
75,9/11/2012
150,9/11/2012
150,9/11/2012
300,9/11/2012
675,9/12/2012
1050,9/12/2012
1650,9/12/2012
750,9/12/2012
1800,9/12/2012
225,9/12/2012
225,9/12/2012
525,9/12/2012
300,9/12/2012
450,9/12/2012
300,9/12/2012
750,9/12/2012
675,9/12/2012
2925,9/12/2012
1500,9/12/2012
525,9/12/2012
900,9/12/2012
375,9/12/2012
450,9/12/2012
750,9/12/2012
300,9/12/2012
525,9/12/2012
750,9/12/2012
75,9/12/2012
300,9/12/2012
450,9/12/2012
750,9/12/2012
1500,9/12/2012
600,9/12/2012
525,9/12/2012
450,9/12/2012
675,9/12/2012
675,9/12/2012
750,9/12/2012
1350,9/12/2012
300,9/12/2012
900,9/12/2012
900,9/12/2012
300,9/12/2012
1125,9/12/2012
1125,9/12/2012
450,9/12/2012
75,9/12/2012
300,9/12/2012
825,9/12/2012
675,9/12/2012
6300,9/12/2012
1350,9/12/2012
300,9/12/2012
375,9/12/2012
2100,9/12/2012
600,9/12/2012
1050,9/12/2012
450,9/12/2012
525,9/12/2012
450,9/12/2012
450,9/12/2012
600,9/13/2012
3600,9/13/2012
1200,9/13/2012
600,9/13/2012
975,9/13/2012
600,9/13/2012
225,9/13/2012
225,9/13/2012
450,9/13/2012
225,9/13/2012
900,9/13/2012
2700,9/13/2012
900,9/13/2012
900,9/13/2012
300,9/13/2012
450,9/13/2012
1350,9/13/2012
1350,9/13/2012
525,9/13/2012
525,9/13/2012
300,9/13/2012
450,9/13/2012
600,9/13/2012
300,9/13/2012
75,9/13/2012
2700,9/13/2012
1050,9/13/2012
2250,9/13/2012
225,9/13/2012
1350,9/13/2012
300,9/13/2012
300,9/13/2012
225,9/13/2012
825,9/13/2012
750,9/13/2012
600,9/13/2012
900,9/13/2012
450,9/13/2012
150,9/13/2012
450,9/13/2012
600,9/13/2012
1050,9/13/2012
450,9/13/2012
450,9/13/2012
750,9/13/2012
1050,9/13/2012
825,9/13/2012
300,9/13/2012
225,9/13/2012
675,9/13/2012
600,9/13/2012
300,9/13/2012
225,9/13/2012
750,9/13/2012
1950,9/13/2012
1650,9/13/2012
525,9/13/2012
450,9/13/2012
900,9/13/2012
2700,9/14/2012
2100,9/14/2012
1500,9/14/2012
75,9/14/2012
450,9/14/2012
300,9/14/2012
225,9/14/2012
300,9/14/2012
225,9/14/2012
1800,9/14/2012
900,9/14/2012
1800,9/14/2012
300,9/14/2012
3000,9/14/2012
1200,9/14/2012
750,9/14/2012
1350,9/14/2012
900,9/14/2012
750,9/14/2012
300,9/14/2012
300,9/14/2012
600,9/14/2012
225,9/14/2012
75,9/14/2012
1500,9/14/2012
600,9/14/2012
2700,9/14/2012
600,9/14/2012
150,9/14/2012
675,9/14/2012
450,9/14/2012
600,9/14/2012
525,9/14/2012
150,9/14/2012
450,9/14/2012
450,9/14/2012
600,9/14/2012
225,9/14/2012
750,9/14/2012
1125,9/14/2012
375,9/14/2012
1350,9/14/2012
525,9/14/2012
600,9/14/2012
675,9/14/2012
525,9/14/2012
450,9/14/2012
1050,9/14/2012
75,9/14/2012
900,9/14/2012
1500,9/14/2012
300,9/14/2012
750,9/14/2012
2475,9/14/2012
525,9/14/2012
900,9/14/2012
1125,9/14/2012
1350,9/14/2012
225,9/14/2012
600,9/14/2012
600,9/14/2012
450,9/14/2012
600,9/14/2012
900,9/14/2012
900,9/15/2012
2700,9/15/2012
225,9/15/2012
225,9/15/2012
375,9/15/2012
75,9/15/2012
300,9/15/2012
600,9/15/2012
600,9/15/2012
150,9/15/2012
75,9/15/2012
2700,9/15/2012
2025,9/15/2012
525,9/15/2012
900,9/15/2012
225,9/15/2012
2025,9/15/2012
600,9/15/2012
750,9/15/2012
2250,9/15/2012
375,9/15/2012
225,9/15/2012
600,9/15/2012
1500,9/15/2012
150,9/15/2012
450,9/15/2012
1950,9/15/2012
1650,9/15/2012
450,9/15/2012
825,9/15/2012
525,9/15/2012
2475,9/15/2012
1800,9/15/2012
75,9/15/2012
1500,9/15/2012
300,9/15/2012
1650,9/15/2012
2400,9/15/2012
1050,9/15/2012
1350,9/15/2012
1800,9/15/2012
900,9/15/2012
225,9/15/2012
225,9/15/2012
225,9/16/2012
525,9/16/2012
1200,9/16/2012
1200,9/16/2012
225,9/16/2012
750,9/16/2012
1800,9/16/2012
1200,9/16/2012
1800,9/16/2012
750,9/16/2012
300,9/16/2012
1350,9/16/2012
3600,9/16/2012
1350,9/16/2012
525,9/16/2012
1875,9/16/2012
375,9/16/2012
525,9/16/2012
600,9/16/2012
2250,9/16/2012
75,9/16/2012
450,9/16/2012
1050,9/16/2012
600,9/16/2012
900,9/16/2012
225,9/16/2012
375,9/16/2012
1500,9/16/2012
1350,9/16/2012
600,9/16/2012
525,9/16/2012
300,9/16/2012
375,9/17/2012
225,9/17/2012
75,9/17/2012
75,9/17/2012
300,9/17/2012
900,9/17/2012
900,9/17/2012
750,9/17/2012
1950,9/17/2012
225,9/17/2012
1800,9/17/2012
3600,9/17/2012
900,9/17/2012
600,9/17/2012
975,9/17/2012
675,9/17/2012
225,9/17/2012
225,9/17/2012
675,9/17/2012
900,9/17/2012
450,9/17/2012
225,9/17/2012
225,9/17/2012
525,9/17/2012
675,9/17/2012
375,9/17/2012
450,9/17/2012
225,9/17/2012
1125,9/17/2012
300,9/17/2012
450,9/17/2012
450,9/17/2012
225,9/17/2012
375,9/17/2012
225,9/17/2012
225,9/17/2012
1800,9/17/2012
600,9/17/2012
75,9/17/2012
675,9/17/2012
450,9/17/2012
600,9/17/2012
1800,9/17/2012
450,9/17/2012
1125,9/17/2012
150,9/17/2012
2250,9/17/2012
1650,9/17/2012
225,9/17/2012
1050,9/17/2012
900,9/17/2012
225,9/17/2012
150,9/17/2012
450,9/17/2012
3300,9/18/2012
450,9/18/2012
375,9/18/2012
225,9/18/2012
75,9/18/2012
900,9/18/2012
2700,9/18/2012
300,9/18/2012
150,9/18/2012
3600,9/18/2012
300,9/18/2012
75,9/18/2012
300,9/18/2012
600,9/18/2012
375,9/18/2012
225,9/18/2012
225,9/18/2012
450,9/18/2012
1200,9/18/2012
525,9/18/2012
300,9/18/2012
2025,9/18/2012
675,9/18/2012
300,9/18/2012
300,9/18/2012
600,9/18/2012
375,9/18/2012
600,9/18/2012
525,9/18/2012
450,9/18/2012
225,9/18/2012
3150,9/18/2012
75,9/18/2012
225,9/18/2012
900,9/18/2012
4875,9/18/2012
1500,9/18/2012
450,9/18/2012
300,9/18/2012
1050,9/18/2012
450,9/18/2012
750,9/18/2012
150,9/18/2012
1350,9/18/2012
675,9/18/2012
675,9/18/2012
450,9/18/2012
825,9/18/2012
525,9/18/2012
450,9/18/2012
450,9/18/2012
600,9/18/2012
1350,9/18/2012
750,9/18/2012
375,9/18/2012
900,9/18/2012
225,9/18/2012
1200,9/18/2012
750,9/18/2012
375,9/18/2012
450,9/18/2012
600,9/18/2012
1125,9/18/2012
525,9/18/2012
1350,9/18/2012
150,9/19/2012
3600,9/19/2012
1200,9/19/2012
600,9/19/2012
225,9/19/2012
225,9/19/2012
1650,9/19/2012
450,9/19/2012
2100,9/19/2012
300,9/19/2012
225,9/19/2012
150,9/19/2012
525,9/19/2012
525,9/19/2012
300,9/19/2012
300,9/19/2012
450,9/19/2012
150,9/19/2012
1350,9/19/2012
450,9/19/2012
750,9/19/2012
900,9/19/2012
750,9/19/2012
375,9/19/2012
450,9/19/2012
750,9/19/2012
2025,9/19/2012
1125,9/19/2012
5850,9/19/2012
450,9/19/2012
150,9/19/2012
750,9/19/2012
225,9/19/2012
900,9/19/2012
225,9/19/2012
75,9/19/2012
900,9/19/2012
150,9/19/2012
150,9/19/2012
750,9/19/2012
300,9/19/2012
375,9/19/2012
2475,9/19/2012
600,9/19/2012
900,9/19/2012
525,9/19/2012
2625,9/19/2012
2100,9/19/2012
1500,9/19/2012
750,9/19/2012
675,9/19/2012
675,9/19/2012
600,9/19/2012
450,9/19/2012
1125,9/19/2012
900,9/19/2012
600,9/19/2012
1050,9/19/2012
750,9/19/2012
900,9/19/2012
900,9/19/2012
1125,9/19/2012
450,9/19/2012
600,9/19/2012
150,9/19/2012
675,9/19/2012
300,9/19/2012
750,9/19/2012
300,9/20/2012
3600,9/20/2012
225,9/20/2012
75,9/20/2012
300,9/20/2012
900,9/20/2012
600,9/20/2012
1800,9/20/2012
1200,9/20/2012
150,9/20/2012
375,9/20/2012
525,9/20/2012
525,9/20/2012
300,9/20/2012
1050,9/20/2012
900,9/20/2012
675,9/20/2012
1500,9/20/2012
225,9/20/2012
375,9/20/2012
450,9/20/2012
1050,9/20/2012
825,9/20/2012
900,9/20/2012
600,9/20/2012
450,9/20/2012
225,9/20/2012
75,9/20/2012
225,9/20/2012
1350,9/20/2012
1800,9/20/2012
450,9/20/2012
1050,9/20/2012
300,9/20/2012
525,9/20/2012
1050,9/20/2012
300,9/20/2012
450,9/20/2012
525,9/20/2012
2250,9/20/2012
450,9/20/2012
2250,9/20/2012
1350,9/20/2012
1650,9/20/2012
225,9/20/2012
300,9/20/2012
675,9/20/2012
225,9/20/2012
1350,9/20/2012
1350,9/20/2012
1050,9/20/2012
450,9/20/2012
1350,9/20/2012
450,9/20/2012
1125,9/20/2012
525,9/20/2012
675,9/20/2012
375,9/20/2012
300,9/20/2012
900,9/21/2012
225,9/21/2012
225,9/21/2012
300,9/21/2012
225,9/21/2012
4500,9/21/2012
150,9/21/2012
2100,9/21/2012
300,9/21/2012
375,9/21/2012
525,9/21/2012
300,9/21/2012
1800,9/21/2012
225,9/21/2012
150,9/21/2012
1950,9/21/2012
225,9/21/2012
675,9/21/2012
225,9/21/2012
600,9/21/2012
675,9/21/2012
600,9/21/2012
450,9/21/2012
750,9/21/2012
5400,9/21/2012
375,9/21/2012
600,9/21/2012
675,9/21/2012
675,9/21/2012
300,9/21/2012
1500,9/21/2012
375,9/21/2012
525,9/21/2012
525,9/21/2012
300,9/21/2012
600,9/21/2012
2250,9/21/2012
450,9/21/2012
150,9/21/2012
1875,9/21/2012
750,9/21/2012
1350,9/21/2012
1875,9/21/2012
450,9/21/2012
750,9/21/2012
450,9/21/2012
1800,9/21/2012
750,9/21/2012
900,9/21/2012
600,9/21/2012
225,9/21/2012
600,9/21/2012
1650,12/25/2013
600,12/25/2013
450,12/26/2013
825,12/26/2013
2400,12/26/2013
675,12/26/2013
600,12/26/2013
225,12/26/2013
300,12/26/2013
750,12/26/2013
450,12/26/2013
2550,12/26/2013
2700,12/26/2013
1050,12/26/2013
2700,12/26/2013
450,12/26/2013
450,12/26/2013
225,12/26/2013
150,12/26/2013
1800,12/26/2013
1050,12/26/2013
150,12/26/2013
525,12/26/2013
525,12/26/2013
375,12/26/2013
4500,12/26/2013
600,12/26/2013
825,12/26/2013
225,12/26/2013
450,12/26/2013
450,12/26/2013
450,12/26/2013
150,12/26/2013
600,12/26/2013
150,12/26/2013
